Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.hot_tub-heater.energy_consumption.kwh,baseline.out.electricity.hot_tub-pump.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.ceiling_fan.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_dryer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_washer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.dishwasher.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.freezer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_hp-bkup.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_water.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_exterior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_garage.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_interior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.mech_vent.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.plug_loads.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.range_oven.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.refrigerator.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.well_pump.energy_consumption.kwh,savings.out.electricity.ceiling_fan.energy_consumption.kwh,savings.out.electricity.clothes_dryer.energy_consumption.kwh,savings.out.electricity.clothes_washer.energy_consumption.kwh,savings.out.electricity.cooling_fans-pumps.energy_consumption.kwh,savings.out.electricity.cooling.energy_consumption.kwh,savings.out.electricity.dishwasher.energy_consumption.kwh,savings.out.electricity.freezer.energy_consumption.kwh,savings.out.electricity.heating_fans-pumps.energy_consumption.kwh,savings.out.electricity.heating_hp-bkup.energy_consumption.kwh,savings.out.electricity.heating.energy_consumption.kwh,savings.out.electricity.hot_tub-heater.energy_consumption.kwh,savings.out.electricity.hot_tub-pump.energy_consumption.kwh,savings.out.electricity.hot_water.energy_consumption.kwh,savings.out.electricity.lighting_exterior.energy_consumption.kwh,savings.out.electricity.lighting_garage.energy_consumption.kwh,savings.out.electricity.lighting_interior.energy_consumption.kwh,savings.out.electricity.mech_vent.energy_consumption.kwh,savings.out.electricity.plug_loads.energy_consumption.kwh,savings.out.electricity.pool_heater.energy_consumption.kwh,savings.out.electricity.pool_pump.energy_consumption.kwh,savings.out.electricity.range_oven.energy_consumption.kwh,savings.out.electricity.refrigerator.energy_consumption.kwh,savings.out.electricity.well_pump.energy_consumption.kwh
2018-04-04,2011714.2843439812,9027210.741042513,854995.8408406416,7716634.261728901,29650122.412879422,1588095.908075005,1931430.6623228826,1159502.950149626,31776.789848301814,12078169.007575793,1645006.1391754118,2916069.0163910235,11660037.804317327,2594582.9540765695,355392.1522887116,27971454.251787547,797754.8587769016,83473627.89568473,283825.00459485827,8984210.210230308,5155702.191539159,24706872.267302614,1697774.23504108,2011714.2843439614,8686607.466749182,858342.3335675456,1204617.0425719833,22476155.324578084,1592649.4239003544,1931430.6623228805,870849.3688989918,660260.2789376436,15488815.799087642,1645006.139175411,2916069.0163910217,26029388.953248266,2594582.954076564,355392.15228871204,27971454.251787502,797754.8587769016,83473627.89568493,283825.00459485827,8984210.210230308,13334208.38184473,24706872.267302647,1697774.235041078,1.979060471057892e-8,340603.27429333143,-3346.492726903991,6512017.219156918,7173967.088301338,-4553.515825349372,2.0954757928848267e-9,288653.58125063416,-628483.4890893418,-3410646.7915118486,6.984919309616089e-10,1.862645149230957e-9,-14369351.148930939,5.587935447692871e-9,-4.656612873077393e-10,4.470348358154297e-8,0,-1.9371509552001953e-7,0,0,-8178506.19030557,-3.3527612686157227e-8,2.0954757928848267e-9
2018-04-05,2011618.884724964,9113201.148902476,860764.8543498811,6750261.060605867,25731112.35916821,1546276.0080808017,1931430.662322882,1249998.4476323884,13807.27886976,13231540.958352154,1645006.1391754118,2916069.0163910217,11674896.900306372,2594582.954076568,355392.15228871163,27997370.986865822,797754.8587769016,83488635.66011564,283825.00459485827,8984210.210230306,5159518.902692781,24706872.267302617,1697774.23504108,2011618.8847249437,8752132.96141344,863169.9416993015,1047610.0929411775,19250484.035977334,1551463.4228974704,1931430.6623228795,897080.1479007776,272868.0920069237,16178113.881857604,1645006.139175411,2916069.0163910226,26115455.390246242,2594582.954076564,355392.152288712,27997370.986865718,797754.8587769015,83488635.66011576,283825.0045948583,8984210.210230306,13338337.684135783,24706872.267302655,1697774.235041078,2.0256265997886658e-8,361068.18748903647,-2405.0873494204134,5702650.967664689,6480628.323190875,-5187.414816668723,2.561137080192566e-9,352918.2997316108,-259060.8131371637,-2946572.9235054497,6.984919309616089e-10,-9.313225746154785e-10,-14440558.48993987,4.190951585769653e-9,-3.4924596548080444e-10,1.043081283569336e-7,1.1641532182693481e-10,-1.1920928955078125e-7,-5.820766091346741e-11,0,-8178818.781443003,-3.725290298461914e-8,2.0954757928848267e-9
2018-04-06,2012808.2322594828,8978484.538172286,853418.8415547488,7235101.294918808,27727352.29261973,1580523.2606519596,1931430.6623228826,1510257.3250205133,27707.778179420002,16583538.775961159,1645006.1391754118,2916069.0163910217,11652447.481330348,2594582.9540765695,355392.1522887116,27987161.774845146,797754.8587769016,83509511.46963981,283825.00459485827,8984210.21023031,5140984.015799527,24706872.267302617,1697774.23504108,2012808.232259461,8718359.074972158,855889.3042776051,1160481.885834093,21072908.76915645,1587104.8658399133,1931430.6623228805,1056301.1435119882,675454.4842483052,18539312.079648603,1645006.1391754115,2916069.016391022,26036396.22475659,2594582.954076563,355392.15228871204,27987161.77484511,797754.8587769013,83509511.46963997,283825.0045948582,8984210.21023031,13362755.870376289,24706872.267302655,1697774.2350410786,2.1886080503463745e-8,260125.4632001277,-2470.4627228563186,6074619.409084715,6654443.523463283,-6581.605187953683,2.0954757928848267e-9,453956.18150852504,-647746.7060688852,-1955773.303687444,2.3283064365386963e-10,-4.656612873077393e-10,-14383948.743426243,6.51925802230835e-9,-4.656612873077393e-10,3.725290298461914e-8,3.4924596548080444e-10,-1.6391277313232422e-7,5.820766091346741e-11,0,-8221771.854576762,-3.725290298461914e-8,1.3969838619232178e-9
2018-04-07,2024648.6809127934,9972299.657622762,942192.7875370252,9703203.966794148,37663595.73687534,1425496.9427052215,1931430.6623228702,1018291.4171340468,22330.532648772725,10452277.659069128,1645006.139175411,2916069.0163910245,11664562.74868317,2594582.9540765905,355392.1522887112,30284898.886985753,797754.8587768998,84808107.06431301,283825.0045948582,8984210.210230315,4926092.257742043,24706872.267303195,1697774.2350410807,2024648.6809128085,9665569.785616947,946002.9611533014,1633228.1603232126,30041217.50938757,1428840.2877289604,1931430.6623228746,670161.7424411277,258873.64586432543,11822684.22736564,1645006.1391754115,2916069.016391021,25508798.317037124,2594582.9540765714,355392.1522887114,30284898.886985656,797754.8587768995,84808107.06431301,283825.0045948582,8984210.210230313,12790302.708287098,24706872.267303053,1697774.2350410821,-1.5133991837501526e-8,306729.8720058147,-3810.173616276239,8069975.806470935,7622378.227487769,-3343.345023738919,-4.423782229423523e-9,348129.6746929191,-236543.1132155527,-1370406.5682965126,-4.656612873077393e-10,3.259629011154175e-9,-13844235.568353955,1.909211277961731e-8,-1.7462298274040222e-10,9.685754776000977e-8,2.3283064365386963e-10,0,0,1.862645149230957e-9,-7864210.450545055,1.4156103134155273e-7,-1.3969838619232178e-9
2018-04-08,2038411.4076762034,10362820.419368932,958953.5805000324,11957917.06141496,46853609.07547012,1426958.445498044,1931430.6623228707,1277805.499527025,128174.23076629637,13712919.687707147,1645006.1391754113,2916069.0163910235,11646771.203998981,2594582.95407659,355392.1522887114,30603552.25858232,797754.8587768998,84926311.06636812,283825.0045948582,8984210.210230308,4865129.237750608,24706872.26730319,1697774.2350410805,2038411.4076762167,9933897.679004218,961935.9081837942,2249373.8636590517,39847439.2632492,1432098.64476723,1931430.6623228749,923762.0169792586,2234424.452802347,15776892.624265978,1645006.139175411,2916069.0163910217,25638336.71392913,2594582.9540765714,355392.15228871146,30603552.25858221,797754.8587768996,84926311.06636825,283825.00459485815,8984210.210230315,12753342.135587316,24706872.267303053,1697774.2350410826,-1.3271346688270569e-8,428922.7403647136,-2982.3276837618323,9708543.197755909,7006169.812220916,-5140.199269186007,-4.190951585769653e-9,354043.4825477664,-2106250.2220360506,-2063972.9365588315,2.3283064365386963e-10,1.862645149230957e-9,-13991565.50993015,1.862645149230957e-8,-5.820766091346741e-11,1.1175870895385742e-7,1.1641532182693481e-10,-1.341104507446289e-7,5.820766091346741e-11,-7.450580596923828e-9,-7888212.897836708,1.3783574104309082e-7,-2.0954757928848267e-9
2018-04-09,2023614.5393574375,8955197.588023245,850294.8672285421,18072886.15098458,78850895.77264185,1602959.8466843073,1931430.6623228707,1055429.4718661536,49029.35089815818,11878889.615087952,1645006.1391754113,2916069.016391025,11538024.355038865,2594582.95407659,355392.15228871134,28274692.35245863,797754.8587768999,83595216.88929795,283825.00459485827,8984210.210230315,5088063.619526836,24706872.267303202,1697774.2350410807,2023614.5393574527,8748825.936041608,852910.6085590343,4644211.565179256,78354043.41878508,1606989.87526014,1931430.662322874,805882.9547431164,1030782.4718186163,14146042.916880678,1645006.139175412,2916069.016391022,25609838.3779931,2594582.9540765714,355392.1522887115,28274692.352458525,797754.8587768994,83595216.88929793,283825.00459485815,8984210.210230313,13335467.2209799,24706872.26730306,1697774.235041082,-1.5133991837501526e-8,206371.65198163688,-2615.741330492194,13428674.585805327,496852.3538567722,-4030.0285758327227,-3.259629011154175e-9,249546.51712303725,-981753.1209204581,-2267153.301792726,-6.984919309616089e-10,2.7939677238464355e-9,-14071814.022954235,1.862645149230957e-8,-1.7462298274040222e-10,1.043081283569336e-7,4.656612873077393e-10,1.4901161193847656e-8,1.1641532182693481e-10,1.862645149230957e-9,-8247403.601453063,1.4156103134155273e-7,-1.1641532182693481e-9
2018-04-10,2012144.5511535406,8957446.016607426,842083.4781939216,18882065.477334905,78874965.77448541,1564015.736728265,1931430.6623228705,452084.75091119733,223.72905576,4383346.391735375,1645006.1391754113,2916069.0163910245,11402838.010143979,2594582.95407659,355392.1522887115,27978366.123676706,797754.8587768999,83483364.9522307,283825.0045948582,8984210.210230315,5106841.848087888,24706872.267303206,1697774.2350410805,2012144.5511535567,8653387.091802998,845373.5543948598,4118339.5673186216,70858169.44446908,1568626.3954726178,1931430.662322874,340156.30044384155,5136.567303996363,6123616.072296184,1645006.1391754118,2916069.0163910207,25346732.039895266,2594582.9540765695,355392.1522887116,27978366.12367653,797754.8587768994,83483364.9522305,283825.0045948582,8984210.210230311,13336953.421136016,24706872.26730305,1697774.2350410824,-1.6065314412117004e-8,304058.9248044286,-3290.0762009382015,14763725.910016283,8016796.33001633,-4610.65874435287,-3.4924596548080444e-9,111928.45046735578,-4912.838248236363,-1740269.6805608086,-4.656612873077393e-10,3.725290298461914e-9,-13943894.029751288,2.0489096641540527e-8,-5.820766091346741e-11,1.7508864402770996e-7,4.656612873077393e-10,2.086162567138672e-7,0,3.725290298461914e-9,-8230111.573048128,1.564621925354004e-7,-1.862645149230957e-9
2018-04-11,2012417.4328048874,9003456.4780389,861790.5213197945,12776467.342219906,49624966.79718755,1574039.7185241613,1931430.662322871,1297726.1022061238,48370.270281514546,13617031.932570936,1645006.1391754118,2916069.016391024,11532953.1631083,2594582.954076589,355392.1522887115,28006937.098916516,797754.8587768999,83502473.44749299,283825.0045948582,8984210.210230313,5099566.053286446,24706872.267303195,1697774.235041081,2012417.4328048977,8711670.690007597,864411.8316635797,2241700.005472681,39942386.823662974,1577597.5916251766,1931430.6623228742,864590.5243509952,573965.7545256942,15365539.636577789,1645006.139175411,2916069.016391021,25579646.819885086,2594582.9540765714,355392.1522887115,28006937.09891632,797754.8587768995,83502473.44749296,283825.0045948582,8984210.210230313,13290985.332631772,24706872.267303053,1697774.235041082,-1.0244548320770264e-8,291785.7880313024,-2621.3103437852114,10534767.336747225,9682579.973524578,-3557.8731010153424,-3.259629011154175e-9,433135.57785512856,-525595.4842441797,-1748507.7040068526,6.984919309616089e-10,2.7939677238464355e-9,-14046693.656776786,1.7695128917694092e-8,0,1.9744038581848145e-7,3.4924596548080444e-10,2.9802322387695312e-8,0,0,-8191419.279345326,1.4156103134155273e-7,-9.313225746154785e-10
2018-04-12,2013190.3149975117,9124350.555645527,856165.81789414,7224394.745798036,27857660.18187008,1559513.5526776146,1931430.662322871,2259823.996037423,389830.2040978709,24249026.251085605,1645006.1391754118,2916069.016391024,11510193.332173964,2594582.954076589,355392.1522887115,28041898.637975194,797754.8587768999,83524153.85837269,283825.0045948582,8984210.210230313,5124306.031642872,24706872.267303195,1697774.235041081,2013190.3149975261,8807560.62432291,858292.2124479108,1181163.9905482084,21527565.919946846,1564129.7804352595,1931430.6623228742,1698649.7807830719,6255747.208072464,27955056.171084683,1645006.139175412,2916069.0163910226,26093875.463736825,2594582.954076571,355392.1522887115,28041898.637975052,797754.8587768995,83524153.85837273,283825.0045948582,8984210.210230317,13379036.517541053,24706872.26730305,1697774.235041082,-1.4435499906539917e-8,316789.93132261746,-2126.394553770777,6043230.755249828,6330094.261923235,-4616.22775764484,-3.259629011154175e-9,561174.2152543513,-5865917.003974593,-3706029.919999078,-2.3283064365386963e-10,1.3969838619232178e-9,-14583682.13156286,1.816079020500183e-8,0,1.4156103134155273e-7,3.4924596548080444e-10,-4.470348358154297e-8,0,-3.725290298461914e-9,-8254730.485898181,1.4528632164001465e-7,-9.313225746154785e-10
2018-04-13,2010823.7264791166,8923913.53478584,847153.4594694178,10674162.402905213,42390307.39136797,1578733.6703368921,1931430.6623228707,1987347.9141401039,239478.7096138581,22058948.81965731,1645006.139175411,2916069.016391022,11429985.497159947,2594582.9540765896,355392.1522887113,28024368.59478479,797754.8587769001,83491740.50609203,283825.0045948582,8984210.210230311,5199892.069885941,24706872.267303195,1697774.235041081,2010823.7264791296,8682243.539506799,850746.9258293033,1982709.410329198,36171983.71048937,1584731.013391134,1931430.6623228742,1443109.5525709786,4397668.441138195,24621906.557899475,1645006.1391754118,2916069.0163910217,26285629.18221804,2594582.9540765714,355392.1522887116,28024368.594784644,797754.8587768994,83491740.50609201,283825.0045948582,8984210.210230315,13456129.821338357,24706872.26730305,1697774.235041082,-1.30385160446167e-8,241669.99527904205,-3593.466359885526,8691452.992576014,6218323.680878602,-5997.3430542419665,-3.4924596548080444e-9,544238.3615691252,-4158189.7315243366,-2562957.7382421643,-6.984919309616089e-10,4.656612873077393e-10,-14855643.685058095,1.816079020500183e-8,-2.9103830456733704e-10,1.4528632164001465e-7,6.984919309616089e-10,1.4901161193847656e-8,0,-3.725290298461914e-9,-8256237.751452416,1.4528632164001465e-7,-9.313225746154785e-10
2018-04-14,2025530.2799301327,10175984.13962515,965010.0035213794,16774296.60958708,68175687.3637627,1378017.2302885184,1931430.6623228705,1045545.9260576392,65037.35854259636,11395297.324014608,1645006.1391754108,2916069.0163910254,11430555.715694932,2594582.9540765905,355392.1522887114,30260484.816972416,797754.8587768999,84833244.86392334,283825.00459485827,8984210.210230315,4932771.683859138,24706872.26730319,1697774.2350410807,2025530.2799301494,9803976.472981097,968184.5832292468,3475523.617192964,61827847.562045105,1381776.798523134,1931430.6623228742,786385.3549432519,1226243.700366758,13732719.951272942,1645006.139175412,2916069.016391022,25864951.244967658,2594582.954076572,355392.15228871146,30260484.816972334,797754.8587768996,84833244.86392345,283825.0045948582,8984210.210230311,12783868.318754897,24706872.267303053,1697774.235041082,-1.6763806343078613e-8,372007.66664405353,-3174.5797078673495,13298772.992394116,6347839.801717602,-3759.5682346157264,-3.725290298461914e-9,259160.57111438725,-1161206.3418241616,-2337422.6272583343,-1.1641532182693481e-9,3.259629011154175e-9,-14434395.529272726,1.862645149230957e-8,-5.820766091346741e-11,8.195638656616211e-8,2.3283064365386963e-10,-1.043081283569336e-7,5.820766091346741e-11,3.725290298461914e-9,-7851096.634895759,1.3783574104309082e-7,-1.1641532182693481e-9
2018-04-15,2038053.7801704044,10203763.104322314,963445.5950481489,11663135.870625207,44745204.371682584,1437809.0625713908,1931430.6623228705,993103.9806661039,41965.420732852726,9602968.507193396,1645006.139175411,2916069.0163910226,11415644.077276116,2594582.954076589,355392.1522887112,30558003.0567301,797754.8587768998,84924943.51040836,283825.00459485815,8984210.210230315,4881075.259855788,24706872.267303202,1697774.2350410805,2038053.7801704195,9860651.110606115,966251.4092236328,1900808.3531431567,35891976.86983408,1441071.7779678912,1931430.6623228744,725746.548377861,650705.5470444129,12753217.195984775,1645006.139175412,2916069.016391021,26012776.586595885,2594582.9540765714,355392.1522887115,30558003.056729972,797754.8587768994,84924943.51040818,283825.0045948582,8984210.210230315,12724992.952355186,24706872.267303064,1697774.2350410821,-1.5133991837501526e-8,343111.99371619895,-2805.814175483887,9762327.51748205,8853227.501848504,-3262.7153965004254,-3.958120942115784e-9,267357.43228824285,-608740.1263115602,-3150248.6887913793,-9.313225746154785e-10,1.3969838619232178e-9,-14597132.50931977,1.7695128917694092e-8,-2.9103830456733704e-10,1.2665987014770508e-7,3.4924596548080444e-10,1.7881393432617188e-7,-5.820766091346741e-11,0,-7843917.692499397,1.3783574104309082e-7,-1.6298145055770874e-9
2018-04-16,2024649.649436845,9040640.295532413,857508.9186217379,4943270.484570989,18981518.12737095,1556282.072181756,1931430.662322871,2594101.3554922435,548341.27157978,26961546.86310342,1645006.1391754113,2916069.0163910254,11450740.2411779,2594582.95407659,355392.15228871134,28286910.767622914,797754.8587769001,83581410.33682136,283825.00459485827,8984210.210230315,5124085.692421285,24706872.2673032,1697774.2350410807,2024649.6494368606,8782516.04515248,860550.5684036181,748541.7304400946,13401763.660788741,1559155.4409097903,1931430.662322874,1903462.1090427297,8977399.791235266,31563576.300293352,1645006.139175412,2916069.016391022,26444687.22365778,2594582.9540765714,355392.1522887115,28286910.76762278,797754.8587768994,83581410.33682133,283825.00459485815,8984210.210230313,13384705.288811022,24706872.26730306,1697774.235041082,-1.5599653124809265e-8,258124.25037993304,-3041.6497818802018,4194728.754130894,5579754.466582209,-2873.368728034431,-3.026798367500305e-9,690639.2464495138,-8429058.519655487,-4602029.437189933,-6.984919309616089e-10,3.259629011154175e-9,-14993946.98247988,1.862645149230957e-8,-1.7462298274040222e-10,1.341104507446289e-7,6.984919309616089e-10,2.9802322387695312e-8,1.1641532182693481e-10,1.862645149230957e-9,-8260619.596389737,1.3783574104309082e-7,-1.1641532182693481e-9
2018-04-17,2012763.9222841004,8997245.333300425,860926.5978663838,6412512.026690577,25379372.51107504,1547043.5633911467,1931430.6623228707,3016370.819889249,441814.5218753528,34676096.134681776,1645006.1391754115,2916069.0163910245,11432114.313023852,2594582.9540765905,355392.15228871146,27991712.142967228,797754.8587769,83489621.13333757,283825.00459485827,8984210.210230311,5081070.149486234,24706872.267303195,1697774.2350410812,2012763.922284115,8794345.355779272,863943.5502849652,1105996.8389571737,19981908.556603592,1552253.2542609863,1931430.662322875,2398236.9788078847,7570851.537324056,39661721.14452268,1645006.1391754118,2916069.016391021,26396478.212630704,2594582.9540765714,355392.1522887115,27991712.14296706,797754.8587768996,83489621.13333759,283825.00459485827,8984210.210230313,13343700.886067692,24706872.267303057,1697774.2350410821,-1.4668330550193787e-8,202899.97752115317,-3016.95241858135,5306515.187733403,5397463.954471447,-5209.690869839629,-4.423782229423523e-9,618133.8410813641,-7129037.015448703,-4985625.009840906,-2.3283064365386963e-10,3.259629011154175e-9,-14964363.899606852,1.909211277961731e-8,-5.820766091346741e-11,1.6763806343078613e-7,3.4924596548080444e-10,-1.4901161193847656e-8,0,-1.862645149230957e-9,-8262630.736581458,1.3783574104309082e-7,-9.313225746154785e-10
2018-04-18,2012353.2680865119,8990938.062549887,858238.9436251103,7402292.517075985,28648965.88112296,1556865.123660403,1931430.6623228712,2103809.5414277394,197138.9543353291,23125562.080870315,1645006.1391754108,2916069.016391024,11350047.638225129,2594582.95407659,355392.1522887113,27976623.748909075,797754.8587769,83502316.78872779,283825.00459485827,8984210.210230313,5153264.658634038,24706872.267303195,1697774.2350410807,2012353.2680865286,8733573.619287891,860715.7017542977,1226890.6744327566,22234953.85280867,1561318.1551154712,1931430.6623228744,1568027.3633470894,3248175.429185728,26799496.808739375,1645006.139175412,2916069.016391022,26264924.801450804,2594582.9540765714,355392.15228871146,27976623.748908892,797754.8587768994,83502316.78872773,283825.00459485827,8984210.210230313,13506619.222243257,24706872.26730305,1697774.235041082,-1.6763806343078613e-8,257364.4432619959,-2476.758129187394,6175401.842643228,6414012.028314292,-4453.0314550681505,-3.259629011154175e-9,535782.17808065,-3051036.474850399,-3673934.72786906,-1.1641532182693481e-9,1.862645149230957e-9,-14914877.163225675,1.862645149230957e-8,-1.7462298274040222e-10,1.825392246246338e-7,5.820766091346741e-10,5.960464477539063e-8,0,0,-8353354.563609219,1.4528632164001465e-7,-1.1641532182693481e-9
2018-04-19,2012652.2998872313,8939045.028164206,848808.424941409,4640836.743123987,18093218.8606468,1544660.0257018597,1931430.6623228705,2248724.4682829883,188975.2651102163,24981717.601170514,1645006.1391754113,2916069.0163910245,11337797.746029232,2594582.95407659,355392.1522887115,28018551.881465983,797754.8587768999,83506959.1666348,283825.0045948582,8984210.210230315,5151569.741544946,24706872.267303206,1697774.2350410805,2012652.299887246,8679237.725114804,851818.1134296088,776124.0847549204,14130182.851285055,1548178.9157098245,1931430.6623228742,1720045.4455916972,3394017.2335576946,29385879.027545825,1645006.1391754122,2916069.016391021,26285840.078330196,2594582.9540765705,355392.15228871146,28018551.88146586,797754.8587768995,83506959.16663486,283825.00459485815,8984210.210230308,13341749.067974092,24706872.26730306,1697774.235041082,-1.4668330550193787e-8,259807.3030494023,-3009.688488199725,3864712.658369066,3963036.009361744,-3518.890007964801,-3.725290298461914e-9,528679.0226912911,-3205041.9684474785,-4404161.426375311,-9.313225746154785e-10,3.259629011154175e-9,-14948042.332300965,1.955777406692505e-8,5.820766091346741e-11,1.2293457984924316e-7,3.4924596548080444e-10,-5.960464477539063e-8,5.820766091346741e-11,7.450580596923828e-9,-8190179.326429146,1.4528632164001465e-7,-1.3969838619232178e-9
